
2019-04-08,Bosu - Burpee,6
2019-04-08,Abdominales - Extensión piernas,20
2019-04-08,Correr (min),20
2019-03-22,Kettlebell - Deadlift high pull,10
2019-03-22,TRX - Espalda,10
2019-03-22,Bosu - Burpee,10
2019-03-22,Abdominales - Extensión piernas,20
2019-03-22,Correr (min),10
2019-03-27,Bici (min),80
2019-03-22,Planchas,10
2019-03-22,Abdominales - Extensión piernas,20
2019-03-22,Correr (min),28
2019-03-18,Planchas,10
2019-03-18,Abdominales - Extensión piernas,20
2019-03-18,Planchas,10
2019-03-18,Abdominales - Extensión piernas,20
2019-03-18,Correr (min),29
2019-03-15,Bici (min),40
2019-03-12,Abdominales - Extensión piernas,20
2019-03-12,Planchas,10
2019-03-12,Abdominales - Extensión piernas,20
2019-03-12,Correr (min),29
2019-03-11,Bici (min),60
2019-03-10,Planchas,12
2019-03-10,Planchas,10
2019-03-10,Abdominales - Extensión piernas,20
2019-03-10,Correr (min),29
2019-03-07,Dominada,10
2019-03-07,Bosu - Burpee,10
2019-03-07,Kettlebell - Deadlift high pull,12
2019-03-07,Kettlebell - Deadlift high pull,12
2019-03-07,Abdominales - Extensión piernas,40
2019-03-07,Correr (min),20
2019-03-05,Planchas,12
2019-03-05,Bosu - Burpee,10
2019-03-05,TRX - Espalda,16
2019-03-05,Kettlebell - Deadlift high pull,12
2019-03-05,Abdominales - Extensión piernas,40
2019-03-05,Correr (min),21
2019-02-28,Dominada,10
2019-02-28,TRX - Espalda,10
2019-02-28,Kettlebell - Deadlift high pull,10
2019-02-28,Abdominales - Extensión piernas,40
2019-02-28,Correr (min),21
2019-02-24,Dominada,10
2019-02-24,TRX - Espalda,10
2019-02-24,Burpees,10
2019-02-24,Abdominales - Extensión piernas,40
2019-02-24,Correr (min),21
2019-02-21,Dominada,10
2019-02-21,TRX - Espalda,15
2019-02-21,Burpees,8
2019-02-21,Abdominales - Extensión piernas,40
2019-02-21,Correr (min),19
2019-02-18,Dominada,10
2019-02-18,Kettlebell - Deadlift high pull,10
2019-02-18,Kettlebell - Deadlift high pull,10
2019-02-18,Abdominales - Extensión piernas,20
2019-02-18,Correr (min),13
2019-02-13,Kettlebell - Deadlift high pull,10
2019-02-13,Bosu Lunges,6
2019-02-13,Bosu - Sentadilla,10
2019-02-13,TRX - Espalda,10
2019-02-13,Abdominales - Extensión piernas,40
2019-02-13,Correr (min),20
2019-02-12,Bosu - Burpee,10
2019-02-12,TRX - Espalda,10
2019-02-12,Abdominales - Extensión piernas,40
2019-02-12,Correr (min),20
2019-02-07,Dominada,10
2019-02-07,Bosu - Burpee,10
2019-02-07,TRX - Espalda,10
2019-02-07,Abdominales - Extensión piernas,40
2019-02-07,Correr (min),21
2019-02-05,Kettlebell - Deadlift con una pierna,6
2019-02-05,Bosu - Burpee,6
2019-02-05,TRX - Espalda,10
2019-02-05,Abdominales - Extensión piernas,40
2019-02-05,Correr (min),21
2019-02-04,Planchas,10
2019-02-04,Kettlebell - Deadlift maleta,10
2019-02-04,Bosu - Burpee,10
2019-02-04,TRX - Espalda,10
2019-02-04,Abdominales - Extensión piernas,40
2019-02-04,Correr (min),19
2019-02-02,Kettlebell - Deadlift,12
2019-02-02,Bosu - Burpee,10
2019-02-02,Abdominales - Extensión piernas,40
2019-02-02,Correr (min),20
2019-01-23,Kettlebell - Deadlift maleta,10
2019-01-23,Bosu - Burpee,10
2019-01-23,Dominada,10
2019-01-23,Abdominales - Extensión piernas,20
2019-01-23,Correr (min),18
2019-01-22,Kettlebell - Deadlift high pull,10
2019-01-22,Kettlebell - Deadlift high pull,10
2019-01-22,TRX - Espalda,10
2019-01-22,Abdominales - Extensión piernas,20
2019-01-22,Dominada,10
2019-01-22,Abdominales - Extensión piernas,20
2019-01-22,Kettlebell - Deadlift high pull,10
2019-01-22,Correr (min),0
2019-01-20,Kettlebell - Deadlift con una pierna,5
2019-01-20,TRX - Espalda,10
2019-01-20,Abdominales - Extensión piernas,20
2019-01-20,Dominada,10
2019-01-20,Abdominales - Extensión piernas,20
2019-01-20,Kettlebell - Deadlift high pull,15
2019-01-20,Correr (min),19
2019-01-10,Abdominales - Extensión piernas,20
2019-01-10,Abdominales - Extensión piernas,20
2019-01-10,Planchas,15
2019-01-10,Correr (min),18
2019-01-08,Abdominales - Extensión piernas,20
2019-01-08,Planchas,10
2019-01-08,Abdominales - Extensión piernas,20
2019-01-08,Planchas,12
2019-01-08,Correr (min),31
2019-01-07,Planchas,10
2019-01-07,Abdominales - Extensión piernas,20
2019-01-07,Planchas,10
2019-01-07,Correr (min),29
2019-01-04,Planchas,10
2019-01-04,Abdominales - Extensión piernas,20
2019-01-04,Planchas,10
2019-01-04,Abdominales - Extensión piernas,20
2019-01-04,Planchas,10
2019-01-04,Correr (min),16
